,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
156,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00068,0.00014,0.00121,-0.00505,6e-05,0.66307,0.0,0.01,0 x 1250,0.0,0.01,496.0,65.59,66.29,20 x 20,0.0,-1.0,0.0,0.0,0.0,0.0,,,66.0,0.154
157,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00073,0.00017,0.00092,-0.00485,0.00037,0.67153,0.0,0.01,0 x 1250,0.0,0.01,497.0,66.6,67.22,300 x 300,0.0,-1.0,0.0,0.0,0.0,0.0,,,67.0,0.156
158,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00056,0.00011,0.00045,-0.00529,-0.0004,0.67932,0.0,0.01,0 x 1250,0.0,0.01,498.0,67.48,68.1,300 x 300,0.0,-1.0,0.0,0.0,0.0,0.0,,,68.0,0.158
159,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00135,0.00011,0.00055,-0.00518,-6e-05,0.68844,0.0,0.01,0 x 1250,0.0,0.01,499.0,68.32,69.1,2 x 20,0.0,-1.0,0.0,0.0,0.0,0.0,,,69.0,0.16
160,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00136,0.00014,0.00106,-0.00537,6e-05,0.69693,4.0,0.01,0 x 4923,0.0,0.01,500.0,69.72,70.1,20 x 20,43.66,-1.0,0.0,0.0,0.0,0.0,,0.0,70.0,0.163
161,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00087,9e-05,0.00103,-0.00519,5e-05,0.7138,0.0,0.01,0 x 1370,0.0,0.01,502.0,71.48,72.1,300 x 300,0.0,-1.0,0.0,0.0,0.0,0.0,,,72.0,0.167
162,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.0006,0.00018,0.00044,-0.00523,0.00011,0.73828,0.0,0.02,0 x 1250,0.0,0.01,505.0,74.32,75.1,2 x 20,0.0,-1.0,0.0,0.0,0.0,0.0,,,75.0,0.174
163,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00036,0.00015,0.00038,-0.0053,-0.0001,0.77987,0.0,0.01,0 x 1250,0.0,0.01,510.0,79.59,80.77,20 x 2,0.0,-0.92635,0.00036,0.03706,-0.17062,-0.00718,1.39941,,80.0,0.186
164,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00121,0.00011,0.0003,-0.00504,-0.00046,0.82091,0.0,0.01,0 x 1250,0.0,0.01,515.0,84.32,85.1,2 x 20,0.0,-1.0,0.0,0.0,0.0,0.0,,,85.0,0.198
165,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00107,0.00013,0.00083,-0.00536,-0.00049,0.86095,0.0,0.01,0 x 1400,0.0,0.01,520.0,89.59,90.77,20 x 2,90.34,-0.92218,0.00031,0.03826,-0.17083,-0.00776,1.56718,0.0,90.0,0.209
166,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00081,0.00014,0.00114,-0.00459,-0.00047,0.90023,0.0,0.01,0 x 1281,0.0,0.01,525.0,94.32,95.09,2 x 20,0.0,-1.0,0.0,0.0,0.0,0.0,,,95.0,0.221
167,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00068,4e-05,0.00092,-0.00514,8e-05,0.93901,0.0,0.01,0 x 1361,0.0,0.01,530.0,99.6,100.22,300 x 300,0.0,-1.0,0.0,0.0,0.0,0.0,,,100.0,0.233
168,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.0013,0.00011,0.00162,-0.01037,0.00018,1.03603,0.0,0.01,0 x 2314,0.0,0.02,535.0,104.59,105.09,20 x 20,117.24,-1.0,0.0,0.0,0.0,0.0,,0.0,105.0,0.244
169,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-02,1646254800,1.0,0.00111,7e-05,0.00041,-0.0054,-0.00039,1.01614,1.0,0.01,0 x 4923,0.0,0.01,540.0,109.32,110.09,2 x 20,0.0,-1.0,0.0,0.0,0.0,0.0,,,110.0,0.256
170,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.9933,0.00017,0.00889,-0.20612,0.02417,2.48364,,0.0,1 x 1,189.69,190.85,240.0,0.0,0.01,0 x 1705,0.01,-0.0001,4e-05,0.00024,-0.00474,0.0,1.70407,0.0,190.0,0.442
171,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.99194,0.00018,0.00962,-0.20554,0.02536,2.32483,,0.0,1 x 1,179.69,180.85,250.0,0.0,0.01,0 x 1624,0.01,-0.00044,6e-05,0.00071,-0.00439,-0.00042,1.59068,0.0,180.0,0.419
172,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.99245,0.00025,0.00966,-0.20503,0.02587,2.24803,,0.0,1 x 1,174.69,175.85,255.0,0.0,0.01,0 x 1604,0.01,-0.00062,2e-05,0.00048,-0.00435,0.0,1.53496,0.0,175.0,0.407
173,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.9984,5e-05,0.00267,-0.04227,0.02663,1.78826,,0.0,2 x 1,169.24,170.85,260.0,0.0,0.01,0 x 1504,0.01,-0.00031,0.0,0.00086,-0.0049,0.0,1.4811,0.0,170.0,0.395
174,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.99781,5e-05,0.00291,-0.0467,0.02686,1.74321,,0.0,2 x 1,164.24,165.86,265.0,0.0,0.01,0 x 1585,0.01,-0.00072,-3e-05,0.0009,-0.00418,-0.00024,1.42838,612.0,165.0,0.384
175,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.99161,0.00031,0.01053,-0.20626,0.02685,2.02898,,0.0,1 x 1,159.69,160.86,270.0,0.0,0.01,0 x 1504,0.01,0.0,0.0,0.00042,-0.00482,0.0,1.37595,2714.0,160.0,0.372
176,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.99077,0.00026,0.01108,-0.20574,0.02762,1.95697,,0.0,1 x 2,154.69,155.86,275.0,0.0,0.01,0 x 1485,0.01,-0.00033,-1e-05,0.00062,-0.00415,-0.00025,1.32459,620.0,155.0,0.36
177,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.99658,9e-05,0.00395,-0.05743,0.02861,1.59787,,0.0,33 x 33,149.49,150.64,280.0,0.0,0.01,0 x 1385,0.01,-0.00033,3e-05,0.00027,-0.00475,-0.00036,1.27416,544.0,150.0,0.349
178,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.99881,2e-05,0.0016,-0.02185,0.02878,1.38335,,0.0,33 x 33,144.47,145.57,285.0,0.0,0.01,0 x 1199,0.02,0.0,-2e-05,0.00022,-0.00482,-0.00034,1.2244,0.0,145.0,0.337
179,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00209,0.02941,,,0.0,33 x 33,139.25,140.4,290.0,0.0,0.01,0 x 1073,0.01,-0.0002,4e-05,0.00068,-0.00422,-0.00042,1.1755,258.0,140.0,0.326
180,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00217,0.03024,,,0.0,2 x 33,134.24,135.43,295.0,0.01,0.01,246 x 904,0.01,-0.00102,7e-05,0.00084,-0.00885,-0.00022,1.1893,406.0,135.0,0.314
181,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00168,0.03091,,,0.0,2 x 300,129.24,130.46,300.0,0.01,0.02,81 x 2357,0.01,-0.00078,7e-05,0.00172,-0.01309,-0.00051,1.18103,162.0,130.0,0.302
182,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.99638,0.00015,0.00458,-0.04924,0.03074,1.27977,,0.0,33 x 33,124.47,125.64,305.0,0.01,0.02,128 x 1592,0.02,-0.00152,3e-05,0.00124,-0.0129,-0.0002,1.12493,144.0,125.0,0.291
183,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.99625,0.00024,0.00504,-0.05268,0.03173,1.23517,0.0,126.51,33 x 33,119.47,120.65,310.0,0.01,0.02,239 x 2385,0.02,-0.00075,0.00012,0.00166,-0.01322,-5e-05,1.08001,298.0,120.0,0.279
184,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.99422,0.00028,0.00797,-0.08883,0.03159,1.26094,,0.0,20 x 2,114.53,115.69,315.0,0.01,0.02,578 x 1603,0.02,-0.00079,6e-05,0.0017,-0.01362,-0.00032,1.02951,64.0,115.0,0.267
185,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.99314,0.00031,0.00767,-0.08883,0.03198,1.2028,0.0,110.98,20 x 2,109.53,110.69,320.0,0.01,0.02,1031 x 511,0.02,-0.0016,0.0001,0.00132,-0.01299,0.0,0.98278,33.0,110.0,0.256
186,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.98789,0.00058,0.01345,-0.16875,0.03221,1.2592,,0.0,300 x 300,104.71,105.75,325.0,0.01,0.02,1266 x 382,0.02,-0.00094,6e-05,0.00226,-0.01315,-0.00041,0.93331,546.0,105.0,0.244
187,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00195,0.0338,,,0.0,2 x 300,99.23,100.17,330.0,0.02,0.03,200 x 2401,0.05,-0.0017,0.00012,0.00283,-0.02155,0.0,0.92908,12.0,100.0,0.233
188,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00263,0.03392,,,0.0,2 x 33,94.24,95.45,335.0,0.02,0.03,386 x 1701,0.04,-0.00169,0.00022,0.0029,-0.02111,0.0,0.88022,158.0,95.0,0.221
189,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00233,0.03423,,,0.0,33 x 33,89.27,90.41,340.0,0.02,0.03,1074 x 357,0.03,-0.0027,0.00016,0.00332,-0.02084,-0.00024,0.83193,23.0,90.0,0.209
190,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.98503,0.00084,0.01626,-0.1683,0.03468,1.02261,,0.0,300 x 300,84.72,85.75,345.0,0.03,0.04,1 x 1473,0.04,-0.0036,0.00026,0.00409,-0.02876,-0.0005,0.81175,255.0,85.0,0.198
191,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.98867,0.00066,0.01272,-0.12061,0.03467,0.95945,,0.0,25 x 33,83.71,84.61,346.0,0.02,0.03,1690 x 150,0.07,-0.00237,0.00019,0.00326,-0.02135,-0.0004,0.77536,275.0,84.0,0.195
192,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00211,0.03502,,,0.0,2 x 300,82.24,83.49,347.0,0.02,0.03,1688 x 204,0.07,-0.00221,0.00026,0.00299,-0.02153,0.0,0.76632,1.0,83.0,0.193
193,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.9965,0.0003,0.00477,-0.03264,0.0355,0.78568,,0.0,300 x 33,81.61,82.46,348.0,0.03,0.04,229 x 1685,0.06,-0.00338,0.0003,0.00405,-0.02898,-0.00062,0.78349,0.0,82.0,0.191
194,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.0022,0.03582,,,0.0,33 x 33,80.27,81.43,349.0,0.03,0.04,229 x 1683,0.06,-0.00358,0.0003,0.00426,-0.0283,-0.00029,0.77305,1.0,81.0,0.188
195,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.99233,0.00061,0.00932,-0.0786,0.03556,0.86042,,0.0,25 x 25,79.71,80.49,350.0,0.03,0.04,78 x 1681,0.07,-0.00339,0.00028,0.00421,-0.02875,-0.00062,0.7631,245.0,80.0,0.186
196,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.002,0.0359,,,0.0,33 x 33,78.26,79.46,351.0,0.03,0.04,915 x 334,0.05,-0.00338,0.00028,0.00418,-0.0287,0.0,0.75357,1.0,79.0,0.184
197,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.98403,0.00095,0.01735,-0.1734,0.03521,0.94718,,0.0,300 x 300,77.73,78.76,352.0,0.03,0.04,1201 x 332,0.05,-0.00343,0.00034,0.00476,-0.02864,-1e-05,0.74413,1.0,78.0,0.181
198,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.99077,0.00071,0.01013,-0.08583,0.03613,0.83917,,0.0,25 x 25,76.72,77.5,353.0,0.03,0.04,1239 x 328,0.13,-0.00365,0.00031,0.00499,-0.02882,-7e-05,0.73465,0.0,77.0,0.179
199,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.9888,0.00075,0.01254,-0.10599,0.03587,0.854,,0.0,20 x 2,75.55,76.73,354.0,0.03,0.04,1584 x 140,0.05,-0.00395,0.00036,0.00417,-0.02908,-0.00027,0.72525,5.0,76.0,0.177
200,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.98883,0.00083,0.01216,-0.1059,0.03602,0.84358,1.0,74.42,20 x 2,74.55,75.73,355.0,0.03,0.04,1672 x 367,0.08,-0.00328,0.00037,0.00518,-0.02809,0.0,0.71511,149.0,75.0,0.174
201,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.99069,0.00071,0.01045,-0.08573,0.03557,0.80695,1.0,73.52,25 x 25,73.72,74.5,356.0,0.04,0.05,204 x 1670,0.07,-0.00467,0.0004,0.0053,-0.0365,-0.00035,0.72546,263.0,74.0,0.172
202,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00273,0.03634,,,0.0,33 x 300,72.28,73.2,357.0,0.04,0.05,485 x 1635,0.08,-0.0043,0.00042,0.00532,-0.03565,0.0,0.71539,1.0,73.0,0.17
203,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00195,0.03631,,,0.0,2 x 33,71.25,72.45,358.0,0.04,0.05,1001 x 347,0.08,-0.00469,0.00048,0.00633,-0.03613,-0.00014,0.70555,0.0,72.0,0.167
204,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00274,0.03635,,,0.0,33 x 33,70.28,71.48,359.0,0.04,0.05,904 x 317,0.06,-0.00456,0.00043,0.00549,-0.03635,-0.00046,0.69637,16.0,71.0,0.165
205,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00257,0.03667,,0.0,73.14,33 x 300,69.29,70.2,360.0,0.04,0.05,1632 x 319,0.06,-0.00429,0.00045,0.00605,-0.0359,-0.00024,0.68655,158.0,70.0,0.163
206,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.99449,0.00059,0.00671,-0.04657,0.03654,0.69353,,0.0,300 x 33,68.62,69.49,361.0,0.04,0.05,1577 x 145,0.1,-0.00473,0.00049,0.00576,-0.03642,0.0,0.67644,17.0,69.0,0.16
207,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00238,0.03728,,,0.0,2 x 33,67.26,68.45,362.0,0.04,0.05,1565 x 62,0.07,-0.00448,0.00049,0.00616,-0.03551,0.0,0.66727,8.0,68.0,0.158
208,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00242,0.0368,,,0.0,2 x 33,66.26,67.48,363.0,0.05,0.06,485 x 476,0.1,-0.00563,0.00055,0.00705,-0.04285,-0.00066,0.67261,11.0,67.0,0.156
209,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00287,0.03678,,,0.0,33 x 33,65.29,66.49,364.0,0.05,0.06,904 x 327,0.1,-0.00552,0.00062,0.00766,-0.04285,-0.00021,0.66263,277.0,66.0,0.153
210,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.98789,0.00097,0.01283,-0.0978,0.0366,0.72786,0.0,63.36,25 x 25,64.74,65.52,365.0,0.05,0.06,970 x 298,0.08,-0.0061,0.00054,0.00749,-0.04335,-0.00018,0.65309,30.0,65.0,0.151
211,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.97873,0.00141,0.02167,-0.18722,0.03592,0.79907,,0.0,300 x 300,63.75,64.8,366.0,0.05,0.06,1410 x 177,0.11,-0.00555,0.00058,0.00772,-0.0432,-0.00014,0.64299,4.0,64.0,0.149
212,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.97854,0.00148,0.02241,-0.18694,0.03697,0.78814,,0.0,300 x 300,62.75,63.8,367.0,0.05,0.06,1568 x 71,0.12,-0.00584,0.00062,0.00783,-0.04288,-0.00021,0.63316,116.0,63.0,0.146
213,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.0021,0.03712,,,0.0,33 x 33,61.3,62.47,368.0,0.06,0.07,536 x 1633,0.12,-0.00711,0.00071,0.00842,-0.05026,-0.00018,0.63654,0.0,62.0,0.144
214,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.97838,0.00153,0.02241,-0.18282,0.03625,0.76273,,0.0,300 x 300,60.75,61.79,369.0,0.06,0.07,536 x 1398,0.06,-0.00674,0.0007,0.00913,-0.05033,-0.00018,0.62642,13.0,61.0,0.142
215,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.97884,0.00159,0.02203,-0.17995,0.03714,0.74866,6.0,60.84,300 x 300,59.75,60.78,370.0,0.06,0.07,926 x 278,0.08,-0.00694,0.00076,0.00915,-0.04977,-9e-05,0.61603,61.0,60.0,0.14
216,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00245,0.03757,,,0.0,33 x 33,58.31,59.48,371.0,0.06,0.07,1241 x 719,0.08,-0.00721,0.0008,0.00889,-0.04936,-0.00046,0.60681,19.0,59.0,0.137
217,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00293,0.0381,,,0.0,33 x 33,57.31,58.51,372.0,0.07,0.08,170 x 1622,0.13,-0.00884,0.00088,0.01001,-0.05676,-0.00071,0.60642,31.0,58.0,0.135
218,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.9764,0.00177,0.02444,-0.18709,0.03723,0.72048,,0.0,300 x 300,56.76,57.8,373.0,0.07,0.08,590 x 291,0.16,-0.00879,0.00091,0.0106,-0.05669,-0.00025,0.59793,19.0,57.0,0.133
219,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.98441,0.00133,0.01677,-0.11145,0.03713,0.64812,,0.0,25 x 25,55.76,56.55,374.0,0.07,0.08,923 x 984,0.14,-0.00855,0.00094,0.01004,-0.05671,-0.00021,0.58707,63.0,56.0,0.13
220,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00259,0.03829,,0.0,81.32,33 x 33,54.33,55.47,375.0,0.07,0.08,1420 x 53,0.09,-0.00918,0.00099,0.01088,-0.0561,-0.00028,0.57712,29.0,55.0,0.128
221,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00214,0.0379,,,0.0,33 x 33,53.33,54.49,376.0,0.08,0.08,736 x 79,0.15,-0.00987,0.00101,0.01146,-0.05993,-0.00037,0.57208,5.0,54.0,0.126
222,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.97456,0.00199,0.02574,-0.1882,0.03759,0.67629,0.0,48.67,300 x 300,52.77,53.8,377.0,0.08,0.09,904 x 1071,0.19,-0.0096,0.00108,0.01185,-0.0629,-0.00036,0.5662,3.0,53.0,0.123
223,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00255,0.03873,,,0.0,33 x 33,51.34,52.53,378.0,0.08,0.09,1241 x 136,0.1,-0.00995,0.00108,0.01207,-0.0631,-1e-05,0.5572,8.0,52.0,0.121
224,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.98155,0.00171,0.01967,-0.12333,0.03773,0.60537,,0.0,25 x 25,50.78,51.57,379.0,0.09,0.1,904 x 406,0.12,-0.01097,0.00119,0.01272,-0.06927,-0.00088,0.55512,4.0,51.0,0.119
225,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.98149,0.00178,0.01989,-0.12259,0.03815,0.59355,0.0,51.84,25 x 25,49.78,50.57,380.0,0.09,0.1,989 x 909,0.1,-0.01136,0.00126,0.01329,-0.06919,-0.00052,0.54404,407.0,50.0,0.116
226,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.98018,0.00189,0.02015,-0.12845,0.03849,0.58825,,0.0,25 x 25,48.79,49.58,381.0,0.1,0.11,336 x 1546,0.17,-0.01247,0.00139,0.01379,-0.07625,-0.00104,0.54143,141.0,49.0,0.114
227,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00212,0.0392,,,0.0,33 x 33,47.31,48.55,382.0,0.1,0.11,718 x 806,0.22,-0.0125,0.00147,0.01431,-0.07539,-0.00071,0.53105,121.0,48.0,0.112
228,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00253,0.03915,,,0.0,33 x 33,46.36,47.51,383.0,0.11,0.12,203 x 1541,0.16,-0.01385,0.00154,0.01602,-0.08159,-0.00058,0.52773,60.0,47.0,0.109
229,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00233,0.03923,,,0.0,33 x 300,45.36,46.29,384.0,0.11,0.12,768 x 840,0.2,-0.01392,0.00159,0.01623,-0.08136,-0.0009,0.51784,96.0,46.0,0.107
230,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00229,0.03938,,0.0,52.01,33 x 33,44.37,45.54,385.0,0.12,0.13,333 x 902,0.13,-0.01517,0.00177,0.0166,-0.08764,-0.00023,0.51299,118.0,45.0,0.105
231,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00218,0.03988,,,0.0,33 x 33,43.37,44.49,386.0,0.12,0.14,970 x 1841,0.16,-0.01648,0.00187,0.01774,-0.0912,-0.00112,0.5059,7.0,44.0,0.102
232,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.96747,0.00292,0.03227,-0.2076,0.03833,0.57639,0.0,32.28,300 x 300,42.82,43.84,387.0,0.13,0.14,968 x 636,0.21,-0.01728,0.00191,0.01883,-0.09345,-0.0004,0.49841,36.0,43.0,0.1
233,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00304,0.03993,,,0.0,33 x 33,41.39,42.54,388.0,0.14,0.15,499 x 711,0.19,-0.01855,0.0021,0.01998,-0.09935,-0.00087,0.49251,21.0,42.0,0.098
234,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.00256,0.03959,,,0.0,33 x 33,40.39,41.51,389.0,0.15,0.16,203 x 1824,0.24,-0.01951,0.0023,0.02085,-0.10535,-0.00064,0.48691,58.0,41.0,0.095
235,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.99813,0.00053,0.00328,-0.0112,0.03992,0.34236,0.0,47.84,33 x 33,39.41,40.61,390.0,0.15,0.16,1309 x 170,0.23,-0.01977,0.00232,0.02126,-0.10503,-0.00095,0.47647,643.0,40.0,0.093
236,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.97663,0.00261,0.02441,-0.125,0.03859,0.47867,,0.0,33 x 33,38.63,39.74,391.0,0.17,0.18,209 x 736,0.23,-0.02211,0.00257,0.0234,-0.11641,-0.00144,0.47482,193.0,39.0,0.091
237,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,1.0,0.0,0.0,-0.003,0.04014,0.00023,0.0,27.15,33 x 33,37.42,38.57,392.0,0.18,0.19,182 x 643,0.18,-0.02415,0.00278,0.02497,-0.12198,-0.00118,0.4684,311.0,38.0,0.088
238,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.99778,0.00052,0.00336,-0.01083,0.03967,0.31879,0.0,43.94,33 x 33,36.44,37.58,393.0,0.19,0.2,428 x 583,0.3,-0.025,0.00294,0.02531,-0.12757,-0.00109,0.46134,244.0,37.0,0.086
239,1646168400,2022-03-01 16:00,2022-03-01,16.0,429.99,2022-03-04,1646427600,3.0,0.95503,0.00424,0.04119,-0.24661,0.03832,0.51763,,0.0,300 x 300,35.93,36.91,394.0,0.2,0.21,905 x 144,0.26,-0.02681,0.00314,0.02748,-0.13279,-0.00107,0.45418,10395.0,36.0,0.084
